simID,n_obs,est_D,est_sigm,est_p,ER,se.ER,error
7278,668,3.967364085,1.22296284,0.688229985,10.9218357,0.351142428,-0.057042068
7279,678,4.234885138,1.131591712,0.654405956,11.08533623,0.434028377,0.210478986
7280,704,3.959058407,1.343217337,0.726841867,11.51043762,0.329863891,-0.065347746
7281,682,4.07228364,1.212466035,0.684550576,11.15073645,0.500510214,0.047877487
7282,658,3.68513378,1.35346203,0.729846988,10.75833516,0.425881313,-0.339272373
7283,704,4.114478965,1.255731368,0.699386102,11.51043762,0.471959346,0.090072812
7284,664,4.067774615,1.164923028,0.667222039,10.85643548,0.40986613,0.043368462
7285,729,4.306230374,1.233797251,0.691973485,11.91918896,0.46393199,0.281824222
7286,677,3.925098557,1.272829937,0.705013264,11.06898618,0.373838565,-0.099307596
7287,697,4.381768209,1.120945575,0.65019341,11.39598725,0.427016148,0.357362057
7288,664,4.048050537,1.173616173,0.67047307,10.85643548,0.440437536,0.023644384
7289,693,4.472008546,1.263158033,0.633417117,11.33058703,0.362318426,0.447602393
7290,697,4.368357852,1.125971666,0.652189429,11.39598725,0.423112613,0.343951699
7291,638,4.061169126,1.100988065,0.642138616,10.43133409,0.456591766,0.036762973
7292,705,4.216859671,1.209143608,0.683375105,11.52678767,0.460701893,0.192453518
7293,702,4.133091313,1.240489825,0.694258646,11.47773751,0.408424204,0.10868516
7294,668,3.557206946,1.26276741,0.767585065,10.9218357,0.344784465,-0.467199207
7295,655,3.650771503,1.213970779,0.733357661,10.709285,0.390765216,-0.373634649
7296,653,4.047904916,1.144380136,0.659389556,10.6765849,0.47717474,0.023498763
7297,714,4.458102838,1.132205876,0.6546472,11.67393816,0.518138291,0.433696686
7298,650,3.724413658,1.298980681,0.713369654,10.62753474,0.435766447,-0.299992495
7299,665,4.20155206,1.112848896,0.646950542,10.87278554,0.447507244,0.177145907
7300,658,4.020571763,1.169545909,0.668955549,10.75833516,0.396281678,-0.003834389
7301,675,3.983670949,1.235612182,0.692595235,11.03628607,0.389820481,-0.040735204
7302,675,4.036052089,1.209796519,0.683606519,11.03628607,0.378299687,0.011645936
7303,668,3.827443009,1.299044969,0.713389832,10.9218357,0.404569134,-0.196963144
7304,657,3.99774609,1.177065237,0.671752587,10.74198511,0.366114825,-0.026660063
7305,631,3.578306808,1.114993308,0.720793679,10.31688372,0.334649703,-0.446099345
7306,647,4.127869115,1.097415056,0.64067466,10.57848458,0.464249793,0.103462963
7307,652,3.91888005,1.199842107,0.680056209,10.66023484,0.399755665,-0.105526103
7308,689,4.532459725,1.051729186,0.621361661,11.26518682,0.496376866,0.508053572
7309,655,4.207603039,1.086847318,0.63630557,10.709285,0.299409091,0.183196886
7310,669,4.652695787,1.094291244,0.58773377,10.93818575,0.399213404,0.628289634
7311,694,4.143215345,1.212803745,0.684669764,11.34693709,0.502054889,0.118809192
7312,684,4.175053077,1.171428206,0.669658346,11.18343655,0.395210204,0.150646924
7313,683,3.91075279,1.300578601,0.713870647,11.1670865,0.311717428,-0.113653363
7314,712,4.553723366,1.093603209,0.63910547,11.64123805,0.374762096,0.529317213
7315,669,3.64630013,1.271740328,0.749951002,10.93818575,0.385827336,-0.378106023
7316,686,4.033723578,1.243110451,0.695147823,11.21613666,0.348613158,0.009317426
7317,681,4.107664396,1.193195686,0.677659207,11.13438639,0.368973965,0.083258243
7318,647,3.825891383,1.231670979,0.691243132,10.57848458,0.36180923,-0.19851477
7319,667,3.930711018,1.238577195,0.693607696,10.90548564,0.362572756,-0.093695135
7320,683,3.728792222,1.26724606,0.748706674,11.1670865,0.393304664,-0.29561393
7321,639,3.891403808,1.17558123,0.671202776,10.44768415,0.389394603,-0.133002345
7322,642,4.083633851,1.102141807,0.642609909,10.49673431,0.403656708,0.059227699
7323,709,4.762203454,1.163093334,0.608551693,11.59218789,0.483393263,0.737797301
7324,645,3.878784289,1.198876788,0.679709394,10.54578447,0.439190473,-0.145621864
7325,700,4.474523645,1.239472673,0.639455633,11.44503741,0.485590797,0.450117492
7326,704,4.273010255,1.18163393,0.673438451,11.51043762,0.342208206,0.248604102
7327,637,3.872395187,1.178779722,0.672386439,10.41498404,0.463653734,-0.152010966
7328,679,3.716781557,1.413851586,0.746727116,11.10168629,0.353927189,-0.307624596
7329,637,3.72933643,1.252116039,0.698179437,10.41498404,0.394007161,-0.295069723
7330,683,4.019332563,1.241453168,0.694585875,11.1670865,0.407803061,-0.00507359
7331,664,3.81889493,1.290540885,0.710705301,10.85643548,0.376087997,-0.205511222
7332,648,3.795083266,1.251375773,0.697931632,10.59483463,0.339666687,-0.229322887
7333,677,3.992081439,1.237334625,0.693183891,11.06898618,0.334814935,-0.032324714
7334,651,4.15579844,1.289886399,0.640303238,10.64388479,0.357554914,0.131392287
7335,651,4.002379897,1.158635486,0.664847232,10.64388479,0.431183725,-0.022026256
7336,674,4.033982857,1.207928548,0.682943905,11.01993602,0.495400944,0.009576704
7337,697,4.1998746,1.195112891,0.678352828,11.39598725,0.439777767,0.175468447
7338,669,4.128919058,1.151925692,0.662291123,10.93818575,0.313898121,0.104512905
7339,706,4.384034119,1.141433468,0.658248625,11.54313773,0.451597992,0.359627966
7340,604,3.564411204,1.235746546,0.692641204,9.875432277,0.431557688,-0.459994949
7341,662,3.821753577,1.282177633,0.708034621,10.82373538,0.386388384,-0.202652576
7342,643,3.974328295,1.14937117,0.661312024,10.51308436,0.480639408,-0.050077858
7343,688,4.292922449,1.133309867,0.655080362,11.24883677,0.432325964,0.268516296
7344,688,4.041968824,1.244897387,0.695752321,11.24883677,0.452943189,0.017562672
7345,691,4.793663615,1.232962963,0.589209414,11.29788693,0.409021868,0.769257462
7346,682,4.219636749,1.147637113,0.660645519,11.15073645,0.51948863,0.195230597
7347,658,4.293683678,1.215983395,0.626404736,10.75833516,0.356612671,0.269277525
7348,684,4.193079464,1.163747211,0.666779431,11.18343655,0.429416374,0.168673312
7349,631,3.653545795,1.275715585,0.705950076,10.31688372,0.467691951,-0.370860358
7350,685,4.160126996,1.180561261,0.673043552,11.19978661,0.435607765,0.135720844
7351,650,3.843638992,1.231666915,0.691241735,10.62753474,0.408243605,-0.18076716
7352,623,3.583486289,1.141539747,0.710626641,10.18608329,0.394708409,-0.440919864
7353,670,4.392865397,1.209962091,0.623427696,10.9545358,0.388814186,0.368459244
7354,620,4.035903917,1.066971302,0.627928299,10.13703313,0.39376143,0.011497764
7355,680,4.705994461,1.161825334,0.59063161,11.11803634,0.511116735,0.681588308
7356,691,4.169498719,1.192515739,0.677412783,11.29788693,0.3773726,0.145092566
7357,635,3.84875398,1.184231886,0.674392543,10.38228393,0.576584742,-0.175652173
7358,705,4.180008814,1.226331288,0.689399723,11.52678767,0.418556523,0.155602661
7359,646,3.805889825,1.23914732,0.69380191,10.56213452,0.28584793,-0.218516327
7360,680,3.9924374,1.246204367,0.696193529,11.11803634,0.495735762,-0.031968753
7361,671,4.246301608,1.11026452,0.645908303,10.97088586,0.362420179,0.221895456
7362,647,3.916150436,1.276314894,0.675311428,10.57848458,0.354083425,-0.108255716
7363,706,3.843313165,1.429427562,0.750858519,11.54313773,0.455864387,-0.181092988
7364,636,3.769264327,1.227196076,0.689699175,10.39863399,0.475268104,-0.255141826
7365,685,4.331766131,1.111421452,0.646375304,11.19978661,0.462100384,0.307359978
7366,652,3.601669058,1.236382125,0.739951025,10.66023484,0.412019557,-0.422737095
7367,701,4.267782585,1.176086443,0.671390074,11.46138746,0.411045183,0.243376432
7368,719,4.01678988,1.208307347,0.731659408,11.75568842,0.330492058,-0.007616273
7369,681,4.029113501,1.230589163,0.690870733,11.13438639,0.414172916,0.004707348
7370,688,4.098967891,1.216803806,0.68607739,11.24883677,0.470903464,0.074561738
7371,687,3.967958832,1.281134284,0.707699298,11.23248671,0.489005264,-0.05644732
7372,701,4.371882999,1.134134153,0.655403373,11.46138746,0.467691951,0.347476847
7373,673,3.988774945,1.22708141,0.689659489,11.00358596,0.315246084,-0.035631208
7374,694,4.346401985,1.127168105,0.652662658,11.34693709,0.421180108,0.321995833
7375,618,3.648324335,1.235028579,0.692395474,10.10433303,0.419117746,-0.376081818
7376,675,4.290346223,1.103314707,0.643088314,11.03628607,0.457690737,0.265940071
7377,649,3.830937349,1.235236328,0.692466603,10.61118468,0.393164014,-0.193468804
7378,723,4.544533856,1.294287207,0.650291593,11.82108864,0.451363192,0.520127703
7379,692,4.805161916,1.138131107,0.588650142,11.31423698,0.434877084,0.780755764
7380,658,3.903662731,1.225149095,0.688989797,10.75833516,0.346384897,-0.120743422
7381,658,3.930259548,1.211833728,0.684327271,10.75833516,0.455985697,-0.094146604
7382,630,3.750477903,1.218336503,0.686614742,10.30053367,0.486539033,-0.27392825
7383,647,3.894705128,1.196989046,0.679029877,10.57848458,0.425068862,-0.129701025
7384,676,4.543546636,1.159048302,0.608150252,11.05263613,0.432837391,0.519140483
7385,668,3.937587608,1.238069017,0.693434457,10.9218357,0.39418259,-0.086818545
7386,619,3.548573094,1.297838102,0.713010752,10.12068308,0.402890961,-0.475833059
7387,664,4.138049636,1.135379802,0.655890845,10.85643548,0.338960349,0.113643483
7388,655,3.925381418,1.205426567,0.682053784,10.709285,0.363638999,-0.099024734
7389,658,4.037293504,1.162170555,0.666184856,10.75833516,0.460211417,0.012887352
7390,655,3.976691224,1.181131332,0.673253491,10.709285,0.408751336,-0.047714928
7391,703,4.323458485,1.158076149,0.664635014,11.49408757,0.441660206,0.299052332
7392,641,4.144700038,1.076939353,0.632155775,10.48038425,0.32881428,0.120293885
7393,683,4.442546025,1.238157322,0.62841704,11.1670865,0.489193735,0.418139872
7394,688,4.065514821,1.233066669,0.691722775,11.24883677,0.452943189,0.041108668
7395,671,4.085995644,1.175706526,0.671249238,10.97088586,0.37516773,0.061589491
7396,655,3.7619827,1.293611578,0.711678246,10.709285,0.416126887,-0.262423453
7397,668,4.03556169,1.190275988,0.676599476,10.9218357,0.480207691,0.011155537
7398,659,4.035109301,1.165817947,0.667558448,10.77468522,0.393866762,0.010703149
7399,713,4.071751355,1.306636562,0.715760068,11.6575881,0.426368041,0.047345202
7400,688,3.844996588,1.358794236,0.731394457,11.24883677,0.355836356,-0.179409564
7401,674,4.106485005,1.174728004,0.670886172,11.01993602,0.465469326,0.082078852
7402,663,4.234520186,1.235011105,0.639983101,10.84008543,0.353822993,0.210114033
7403,692,4.499024998,1.254098576,0.628704941,11.31423698,0.52425776,0.474618845
7404,684,3.979250017,1.265477372,0.702609569,11.18343655,0.387436671,-0.045156136
7405,653,3.907910171,1.208117908,0.683011151,10.6765849,0.409832393,-0.116495982
7406,676,3.902701783,1.133641753,0.70801183,11.05263613,0.428986829,-0.12170437
7407,663,3.9577156,1.213013697,0.684743835,10.84008543,0.511666512,-0.066690553
7408,668,4.230099677,1.109213262,0.645483353,10.9218357,0.441190349,0.205693524
7409,707,4.16082695,1.241325964,0.694542691,11.55948778,0.313486721,0.136420798
7410,655,3.659031729,1.208449244,0.731702114,10.709285,0.38792411,-0.365374423
7411,608,3.537698373,1.26512248,0.702492938,9.940832491,0.414695616,-0.486707779
7412,645,3.920680151,1.178941326,0.67244611,10.54578447,0.428997573,-0.103726002
7413,667,3.801170183,1.311434089,0.71724529,10.90548564,0.299962755,-0.22323597
7414,655,3.963316391,1.187328589,0.675525491,10.709285,0.415461793,-0.061089761
7415,685,3.941067925,1.289749195,0.710453792,11.19978661,0.276354432,-0.083338228
7416,668,4.166848492,1.133823162,0.655281547,10.9218357,0.452332232,0.14244234
7417,668,3.700405528,1.381580311,0.737880998,10.9218357,0.503265236,-0.324000625
7418,685,3.985466603,1.265263331,0.702539233,11.19978661,0.491674773,-0.03893955
7419,681,3.872727571,1.316388986,0.718769019,11.13438639,0.422763888,-0.151678582
7420,670,4.028741433,1.199056705,0.679774068,10.9545358,0.422229344,0.004335281
7421,654,3.875619187,1.227361898,0.689756555,10.69293495,0.361592604,-0.148786966
7422,651,3.800995745,1.257794755,0.700072133,10.64388479,0.411493458,-0.223410408
7423,664,4.125245498,1.140603908,0.657926631,10.85643548,0.428341703,0.100839345
7424,702,4.287453602,1.170368974,0.669263074,11.47773751,0.426962177,0.263047449
7425,672,4.296645536,1.094054148,0.639291502,10.98723591,0.430830835,0.272239383
7426,623,3.979175097,1.095681561,0.639961992,10.18608329,0.438518317,-0.045231056
7427,690,3.864431281,1.202260369,0.72983164,11.28153687,0.391413398,-0.159974871
7428,636,3.639151618,1.30213763,0.714358392,10.39863399,0.471177438,-0.385254534
7429,685,3.632870268,1.509354073,0.770725747,11.19978661,0.483736392,-0.391535885
7430,659,3.732648919,1.325855012,0.721651396,10.77468522,0.402203981,-0.291757234
7431,647,3.791536053,1.250107593,0.697506527,10.57848458,0.404398211,-0.232870099
7432,674,4.135262395,1.162256925,0.666217459,11.01993602,0.473129786,0.110856242
7433,687,3.876695003,1.184447865,0.724359713,11.23248671,0.321041001,-0.147711149
7434,631,3.882923777,1.157054849,0.664247119,10.31688372,0.476478783,-0.141482376
7435,691,4.101320996,1.224238665,0.688673658,11.29788693,0.41904076,0.076914843
7436,639,3.83025952,1.205044266,0.681917511,10.44768415,0.362165742,-0.194146633
7437,655,3.988947773,1.175532854,0.671184834,10.709285,0.465082991,-0.03545838
7438,650,4.025301426,1.146080427,0.660045895,10.62753474,0.402787989,0.000895273
7439,654,4.08244156,1.132626969,0.654812493,10.69293495,0.481051575,0.058035407
7440,675,3.785089192,1.350326466,0.728931705,11.03628607,0.339788788,-0.239316961
7441,637,3.79289809,1.217949871,0.686479296,10.41498404,0.418512474,-0.231508063
7442,680,4.36470681,1.088071293,0.636814615,11.11803634,0.372096122,0.340300657
7443,689,4.182391328,1.181447794,0.673369966,11.26518682,0.440280538,0.157985175
7444,661,3.706753694,1.350212158,0.728898263,10.80738532,0.379564663,-0.317652458
7445,684,4.006710446,1.250965416,0.697794157,11.18343655,0.516534641,-0.017695706
7446,608,3.779742362,1.139524878,0.657507281,9.940832491,0.359701176,-0.244663791
7447,628,3.958815186,1.282429802,0.648415819,10.26783356,0.432325964,-0.065590967
7448,608,3.581040768,1.239701232,0.693990458,9.940832491,0.329192526,-0.443365385
7449,666,3.965625831,1.217923871,0.686470185,10.88913559,0.417000976,-0.058780322
7450,684,4.367046924,1.096302214,0.640217334,11.18343655,0.413002792,0.342640771
7451,647,3.875900596,1.206186041,0.682324296,10.57848458,0.413861206,-0.148505557
7452,689,4.23002615,1.161117555,0.665787067,11.26518682,0.520313096,0.205619997
7453,664,3.958501246,1.215560057,0.685640525,10.85643548,0.520445952,-0.065904907
7454,659,4.190829248,1.102494328,0.642753771,10.77468522,0.460541795,0.166423096
7455,711,4.587039644,1.225708944,0.633572462,11.624888,0.406761937,0.562633492
7456,682,3.981109706,1.258264084,0.700227906,11.15073645,0.390659047,-0.043296447
7457,697,4.432841268,1.250994175,0.642702195,11.39598725,0.287728264,0.408435115
7458,643,3.877323659,1.193741971,0.677857028,10.51308436,0.384774665,-0.147082493
7459,672,4.028986456,1.204607619,0.68176178,10.98723591,0.437202533,0.004580303
7460,671,3.871614766,1.283372231,0.708417968,10.97088586,0.495819432,-0.152791387
7461,715,4.100449296,1.296991144,0.712744346,11.69028821,0.488288413,0.076043143
7462,646,4.346514012,1.231322594,0.607506067,10.56213452,0.441691512,0.322107859
7463,650,3.789780552,1.260792255,0.701065312,10.62753474,0.350669579,-0.234625601
7464,650,4.121058125,1.291479983,0.644709102,10.62753474,0.467011471,0.096651972
7465,658,4.134146624,1.121910814,0.650577746,10.75833516,0.470903464,0.109740471
7466,660,4.417108704,1.100105784,0.610752191,10.79103527,0.37554838,0.392702551
7467,646,3.837408694,1.222598981,0.688103312,10.56213452,0.40919086,-0.186997459
7468,704,3.878239834,1.243448754,0.741988512,11.51043762,0.36261089,-0.146166318
7469,682,3.922843497,1.290298819,0.710628429,11.15073645,0.399063287,-0.101562655
7470,626,3.843319341,1.161083865,0.665774331,10.23513345,0.32394227,-0.181086811
7471,657,3.85859395,1.245565449,0.695977942,10.74198511,0.401423981,-0.165812203
7472,667,3.837244335,1.141162678,0.710502426,10.90548564,0.499819086,-0.187161817
7473,659,3.916812322,1.221499865,0.68772029,10.77468522,0.305263076,-0.107593831
7474,697,4.362049787,1.128358015,0.653132576,11.39598725,0.466033394,0.337643634
7475,699,4.428086475,1.108608158,0.645238492,11.42868735,0.416835151,0.403680322
7476,661,3.791746467,1.296405198,0.71255986,10.80738532,0.402203981,-0.232659685
7477,695,4.159017979,1.20823041,0.683051095,11.36328714,0.463295731,0.134611826
7478,668,4.121964488,1.152254467,0.662416897,10.9218357,0.392072264,0.097558336
7479,682,4.277459784,1.124773707,0.651714862,11.15073645,0.429759701,0.253053631
7480,691,3.883035508,1.345066976,0.727387562,11.29788693,0.406308442,-0.141370645
7481,660,3.894231079,1.236087352,0.692757765,10.79103527,0.325021796,-0.130175073
7482,696,4.310638113,1.145894125,0.659974051,11.37963719,0.343552419,0.286231961
7483,664,3.993896235,1.198473009,0.679564193,10.85643548,0.478361324,-0.030509918
7484,690,4.200275714,1.176318255,0.671475972,11.28153687,0.489937484,0.175869561
7485,671,3.81251432,1.1686638,0.719399649,10.97088586,0.438392173,-0.211891833
7486,685,4.173273729,1.174828057,0.670923317,11.19978661,0.411448652,0.148867577
7487,687,4.30662624,1.125611324,0.652046758,11.23248671,0.507324297,0.282220087
7488,698,4.428022479,1.106354169,0.644324716,11.4123373,0.382793103,0.403616326
7489,654,3.790917428,1.273305848,0.70516802,10.69293495,0.345158563,-0.233488725
7490,706,4.826035759,1.147449278,0.597961676,11.54313773,0.561839698,0.801629606
7491,707,4.363992053,1.151709383,0.662208343,11.55948778,0.423112613,0.3395859
7492,673,4.622962479,1.121416963,0.595050577,11.00358596,0.389773184,0.598556326
7493,664,4.045216086,1.174880718,0.670942865,10.85643548,0.292541675,0.020809933
7494,656,3.783601243,1.28422806,0.70869222,10.72563506,0.334029355,-0.24080491
7495,671,4.274394298,1.224621536,0.641663186,10.97088586,0.492461573,0.249988146
7496,651,3.978974849,1.169017616,0.668757984,10.64388479,0.374183617,-0.045431304
7497,660,4.106880428,1.317406881,0.656887597,10.79103527,0.411392638,0.082474275
7498,665,3.927950515,1.233915112,0.692013907,10.87278554,0.39217805,-0.096455638
7499,668,3.951078891,1.231158154,0.691066668,10.9218357,0.459008038,-0.073327262
7500,646,3.740135451,1.275868036,0.705999466,10.56213452,0.406478562,-0.284270701
7501,666,3.848387409,1.13175476,0.707383018,10.88913559,0.3491416,-0.176018744
7502,688,4.109397946,1.211858599,0.684336058,11.24883677,0.480783227,0.084991794
7503,682,4.025901296,1.235150655,0.692437272,11.15073645,0.425881313,0.001495143
7504,640,3.970014869,1.14322224,0.658941751,10.4640342,0.435131373,-0.054391283
7505,651,4.0290797,1.147106944,0.66044144,10.64388479,0.345758944,0.004673547
7506,628,3.628410026,1.280393563,0.707460946,10.26783356,0.388529583,-0.395996127
7507,683,4.118439219,1.193781319,0.67787127,11.1670865,0.370121399,0.094033066
7508,655,3.612571527,1.393203221,0.741112316,10.709285,0.436875605,-0.411834625
7509,736,4.408083762,1.206611315,0.682475651,12.03363933,0.412556157,0.383677609
7510,649,3.991814155,1.157875998,0.664559037,10.61118468,0.413058587,-0.032591997
7511,635,3.525259849,1.375882261,0.736277918,10.38228393,0.425978703,-0.499146303
7512,655,3.880152884,1.228077599,0.690004062,10.709285,0.45119978,-0.144253269
7513,702,3.813693187,1.435337222,0.752403048,11.47773751,0.383274423,-0.210712966
7514,660,3.817534538,1.277958486,0.70667568,10.79103527,0.423319532,-0.206871615
7515,679,3.635480248,1.322278125,0.763426393,11.10168629,0.485676214,-0.388925905
7516,710,4.249352119,1.207971853,0.682959285,11.60853794,0.314059595,0.224945966
7517,667,4.09791194,1.159849931,0.665307466,10.90548564,0.500924433,0.073505788
7518,687,4.188574258,1.173484837,0.670424232,11.23248671,0.465241526,0.164168105
7519,700,4.369713655,1.132578135,0.654793329,11.44503741,0.497406474,0.345307502
7520,668,4.024694437,1.195316514,0.678426392,10.9218357,0.436780645,0.000288284
7521,652,3.736426943,1.298644041,0.713263969,10.66023484,0.461411658,-0.28797921
7522,700,4.175763324,1.214325895,0.685206304,11.44503741,0.349088792,0.151357171
7523,696,3.978969727,1.304149957,0.714986414,11.37963719,0.452617448,-0.045436426
7524,666,4.067866938,1.170244411,0.669216555,10.88913559,0.368411418,0.043460785
7525,682,4.141399049,1.180785571,0.673126177,11.15073645,0.404569134,0.116992896
7526,701,4.092786006,1.257869409,0.700096917,11.46138746,0.448987903,0.068379853
7527,683,4.267784656,1.130940802,0.654150068,11.1670865,0.509138053,0.243378503
7528,642,3.990543744,1.139764619,0.657600504,10.49673431,0.40638784,-0.033862408
7529,688,4.346355475,1.113038735,0.647026965,11.24883677,0.479631465,0.321949323
7530,665,4.134166748,1.139494805,0.657495585,10.87278554,0.519035948,0.109760596
7531,680,4.243914694,1.132951712,0.654939905,11.11803634,0.367609869,0.219508541
7532,655,3.794475608,1.274586594,0.705583993,10.709285,0.330157184,-0.229930545
7533,645,3.907511388,1.185104673,0.674712331,10.54578447,0.325659303,-0.116894765
7534,706,4.123877144,1.256899116,0.699774589,11.54313773,0.555901817,0.099470991
7535,661,3.725901767,1.337520215,0.725152325,10.80738532,0.437128732,-0.298504386
7536,700,4.384113467,1.127117437,0.652642632,11.44503741,0.504033943,0.359707314
7537,698,4.049917768,1.271191067,0.704479569,11.4123373,0.557491436,0.025511615
7538,631,3.837568598,1.177998168,0.672097674,10.31688372,0.477638148,-0.186837555
7539,714,4.515684377,1.111233531,0.646299496,11.67393816,0.484488519,0.491278225
7540,688,4.427805722,1.084015475,0.635124793,11.24883677,0.448649017,0.40339957
7541,687,4.290310199,1.13189851,0.654526491,11.23248671,0.387400981,0.265904047
7542,650,3.9261578,1.190589381,0.676713423,10.62753474,0.440186312,-0.098248353
7543,752,4.428482046,1.24002367,0.694100149,12.29524019,0.409326003,0.404075893
7544,652,3.969095819,1.176254496,0.671452349,10.66023484,0.327508091,-0.055310334
7545,638,3.767035672,1.234683736,0.692277364,10.43133409,0.368060955,-0.257370481
7546,643,3.84540923,1.209447405,0.683482806,10.51308436,0.396804715,-0.178996923
7547,707,4.194774952,1.224953205,0.688921808,11.55948778,0.409157067,0.170368799
7548,629,3.989136061,1.297540025,0.644511961,10.28418361,0.37516773,-0.035270092
7549,679,3.863360368,1.315171983,0.718395725,11.10168629,0.421015929,-0.161045784
7550,653,4.105929579,1.120638694,0.650071116,10.6765849,0.385492707,0.081523426
7551,676,3.734750869,1.236036847,0.739850964,11.05263613,0.384810599,-0.289655284
7552,671,3.825241671,1.310659205,0.717006061,10.97088586,0.432038021,-0.199164481
7553,665,3.670336374,1.23857394,0.740585087,10.87278554,0.488854436,-0.354069779
7554,665,3.955552738,1.219966439,0.687184969,10.87278554,0.38792411,-0.068853415
7555,648,3.809170929,1.243708899,0.695350434,10.59483463,0.461811045,-0.215235224
7556,617,3.568606409,1.27808722,0.70671726,10.08798297,0.421147277,-0.455799744
7557,657,3.83495756,1.258383532,0.700267535,10.74198511,0.387400981,-0.189448593
7558,651,3.767737735,1.128371596,0.706251704,10.64388479,0.450627373,-0.256668418
7559,650,4.109241834,1.1118869,0.646562989,10.62753474,0.414962273,0.084835682
7560,682,4.20914667,1.151927951,0.662291987,11.15073645,0.507642172,0.184740517
7561,687,3.922882645,1.306865522,0.715831171,11.23248671,0.481597392,-0.101523507
7562,698,4.3624208,1.130594933,0.654014011,11.4123373,0.479631465,0.338014647
7563,663,3.62200616,1.419404172,0.748210036,10.84008543,0.446434826,-0.402399993
7564,652,3.631759535,1.215520992,0.733820256,10.66023484,0.371798723,-0.392646618
7565,705,4.327607822,1.16138142,0.665886799,11.52678767,0.43028489,0.303201669
7566,633,3.614474068,1.306903615,0.715842999,10.34958383,0.483316979,-0.409932084
7567,698,3.91363801,1.199560718,0.729010787,11.4123373,0.464993791,-0.110768143
7568,670,4.041463764,1.36545197,0.677634172,10.9545358,0.273588723,0.017057611
7569,674,3.870217789,1.294130021,0.711842112,11.01993602,0.432198013,-0.154188363
7570,679,3.855723209,1.319821958,0.719818675,11.10168629,0.36922371,-0.168682943
7571,692,4.835652392,1.115174543,0.584938498,11.31423698,0.56781289,0.81124624
7572,661,3.976085289,1.198361944,0.679524239,10.80738532,0.36922371,-0.048320864
7573,687,4.160090649,1.185930418,0.675014541,11.23248671,0.439568109,0.135684496
7574,663,3.834848721,1.277980306,0.706682728,10.84008543,0.486169441,-0.189557432
7575,665,3.933523515,1.231061703,0.691033465,10.87278554,0.390765216,-0.090882638
7576,643,3.873033345,1.19581921,0.678607917,10.51308436,0.335639874,-0.151372808
7577,697,4.255685337,1.1708875,0.669456641,11.39598725,0.353301553,0.231279184
7578,641,3.732187465,1.263706158,0.702026918,10.48038425,0.401515825,-0.292218687
7579,666,4.127917213,1.144617382,0.659481224,10.88913559,0.34031739,0.10351106
7580,681,4.095090547,1.198961757,0.679739939,11.13438639,0.525425735,0.070684394
7581,689,4.210248761,1.169436278,0.668914562,11.26518682,0.413058587,0.185842608
7582,673,4.02856864,1.207656093,0.682847119,11.00358596,0.434081469,0.004162487
7583,715,4.212038841,1.239322661,0.69386161,11.69028821,0.399859418,0.187632688
7584,691,4.074877184,1.237214224,0.693142788,11.29788693,0.388920858,0.050471031
7585,680,3.930107018,1.279691963,0.707234961,11.11803634,0.433858436,-0.094299135
7586,672,4.04037586,1.199240067,0.679839964,10.98723591,0.351667069,0.015969707
7587,674,4.354168502,1.078287154,0.632723332,11.01993602,0.419864876,0.32976235
7588,659,3.788315339,1.291618718,0.711047276,10.77468522,0.525074737,-0.236090813
7589,666,3.636879005,1.266581367,0.748521987,10.88913559,0.323657586,-0.387527148
7590,678,4.04442546,1.214373812,0.685223176,11.08533623,0.454568394,0.020019307
7591,715,4.32629221,1.187361121,0.675537368,11.69028821,0.345705619,0.301886057
7592,728,4.450744537,1.168560573,0.668586952,11.9028389,0.556995167,0.426338384
7593,659,3.815818981,1.275629535,0.705922193,10.77468522,0.364702125,-0.208587172
7594,723,4.044116261,1.356598004,0.730758457,11.82108864,0.454416278,0.019710108
7595,656,3.92147684,1.210272909,0.683775239,10.72563506,0.390517444,-0.102929313
7596,647,3.75097637,1.27293899,0.705048735,10.57848458,0.435988505,-0.273429783
7597,625,3.528132575,1.33397053,0.724092929,10.2187834,0.356728973,-0.496273578
7598,663,4.010104743,1.188075759,0.675798148,10.84008543,0.479295013,-0.01430141
7599,605,3.863459985,1.095982252,0.640085724,9.891782331,0.429212394,-0.160946168
7600,719,4.598138995,1.093722493,0.63915469,11.75568842,0.535504597,0.573732842
7601,664,4.203767971,1.109593625,0.645637174,10.85643548,0.464874831,0.179361818
7602,653,3.811288399,1.258561262,0.700326489,10.6765849,0.407124369,-0.213117754
7603,745,4.493194586,1.193406307,0.677735494,12.18078981,0.504445269,0.468788433
7604,681,3.911982531,1.293226631,0.7115565,11.13438639,0.340114179,-0.112423622
7605,667,3.863715841,1.274742424,0.705634556,10.90548564,0.381164163,-0.160690311
7606,699,4.304222015,1.155897185,0.663806799,11.42868735,0.421453598,0.279815863
7607,685,4.132892917,1.19269738,0.677478635,11.19978661,0.52116279,0.108486764
7608,682,3.895363851,1.156923788,0.715641521,11.15073645,0.39558322,-0.129042302
7609,676,4.425930651,1.058540371,0.624311416,11.05263613,0.442941939,0.401524498
7610,664,4.031091949,1.181240603,0.673293714,10.85643548,0.472544928,0.006685796
7611,720,4.491146766,1.133848178,0.655291348,11.77203848,0.506041691,0.466740614
7612,665,5.084219238,1.106672192,0.534633984,10.87278554,0.368173641,1.059813085
7613,684,4.068436504,1.220030254,0.687207269,11.18343655,0.462289854,0.044030351
